Name,Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Jupiter Tisserand Invariant,Epoch Osculation,Semi Major Axis,Asc Node Longitude,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,approach_year,approach_month,approach_day,Orbital Period,Orbit Uncertainity,Hazardous
3414403,1214118000000,Slow,52146.62326,32401.88377,0.0551284803,21.44497871,8247103.5,5124512.5,3.305,,2.258531472,12.59570942,199.3904147,3.725388735,2454599.714,15.03748716,0.2903787651,2008,6,22,High,High,False
2088254,,Slow,43685.96109,27144.75732,0.4835579015,,,44949516,5.142,2458000.5,1.182134944,272.2680673,140.0316774,1.926511089,2458035.258,333.3461063,0.7668377614,,,8,,Low,True
3275203,,Slow,62178.61165,38635.37122,0.2414113886,93.9090271,,22440590,,2458000.5,2.116372199,90.56972828,145.1416234,3.241928986,2457996.467,1.290996089,0.3201223542,2008,,8,,,True
3409990,1215500400000,Slow,55739.11201,34634.11657,0.4572714611,177.8786011,68406840,42506036,,2458000.5,1.546900366,,,2.549984363,2458196.409,259.639148,0.5122837269,2008,7,8,,,False
3449084,1215500400000,Very Slow,,16418.125,0.4968270606,193.2657318,74324272,46182960,,,1.095616932,29.85475188,41.83968123,1.397695403,2457736.354,,0.8594408081,2008,,8,Low,,False
2484795,1215500400000,Very Slow,26422.86744,16418.14227,0.4968273093,193.2658234,74324304,46182984,,2458000.5,,29.85204408,41.83420726,1.3976159,2458155.185,227.0419856,,,7,8,Low,,False
3767037,1215500400000,Very Slow,31408.80798,19516.21183,0.2888980676,,43218540,26854754,6.358,,,80.72052671,,1.222556329,,356.7806529,,,7,8,Low,Low,True
3414394,1216105200000,Slow,44123.01042,,0.0546716393,,,,3.745,,1.890231489,105.5143673,243.3588286,,,339.9646077,0.3792552341,,7,15,Medium,High,True
2090367,,Slow,48805.7516,,0.1584531212,,,14729138,,2458000.5,1.155597489,,313.8042811,,,69.28647094,0.7934036419,2008,7,15,Low,Low,False
3102756,1216105200000,Very Slow,33035.78526,20527.15223,0.2123388714,82.59981537,,,,2458000.5,0.9171413544,295.040637,,,2458153.677,188.1129761,1.122146758,2008,,,Low,Low,False
3736203,,Very Slow,21036.5787,13071.31191,0.1425149704,55.43832397,,13247595,4.611,2458000.5,1.442076654,89.80297887,239.4808438,1.799622039,2457866.202,,,2008,,15,Medium,,False
3423200,1216710000000,Slow,61635.71458,38298.03609,0.04379746,17.03721237,,4071228.25,3.674,2454685.5,1.891514992,122.8350625,108.9897306,3.023293182,,23.3221251,0.3788692795,2008,,22,Medium,,False
3170231,1216710000000,,,,,146.4493866,56320092,34995684,,2455713.5,,278.8182348,65.6085711,1.679485422,2455570.117,,0.8204625533,2008,,22,Low,,True
3370284,1216710000000,Fast,,62850.57582,0.407960596,158.6966705,,37922308,,2458000.5,1.569661863,334.5304616,19.30872544,,2458282.785,218.5237948,0.5011813644,2008,7,22,Medium,Low,False
3398088,1216710000000,,,11377.75397,0.1748782903,,,16255952,,,0.9530153276,277.3130503,34.95666453,1.067453119,2458077.992,,,2008,7,22,Low,Medium,False
3429819,,,25621.58868,15920.25881,0.1057134172,41.12252045,15814503,9826676,4.42,,,16.0249082,315.9461726,2.041714648,2458152.985,280.610054,0.5206407977,2008,,22,Medium,Low,True
3674340,,Fast,86935.67746,54018.44914,0.3843585073,149.5154572,57499212,35728356,4.851,2458000.5,,354.3228124,195.2465426,,,94.73848124,0.6657641669,2008,7,22,Low,,False
3645088,1218178800000,Fast,87176.62625,54168.16535,0.2228335641,86.68225098,33335426,20713674,3.722,2458000.5,1.848130611,207.8088854,203.5901572,,2458407.085,,,2008,,8,Medium,Medium,False
2367390,1218178800000,,44477.43681,27636.54956,0.1997298109,77.69490051,29879156,,4.559,,1.427668455,,278.5902747,1.947380286,,,0.5777806968,,8,8,Medium,,False
3175328,,Slow,,35763.81996,0.3622023758,140.8967285,,33668816,5.845,2458000.5,,153.247523,126.0857326,1.429166839,2458088.091,277.0764678,,2008,8,8,Low,Low,False
3248972,1218178800000,Slow,,38073.52137,0.3615871823,,,33611632,5.191,2458000.5,1.223833512,102.5220429,131.0165538,1.529069181,,,0.7279818676,2008,8,8,Low,High,False
3423199,1218178800000,Very Slow,,12587.46594,0.1719418847,,,15982997,3.575,2458000.5,,89.7805441,238.5821026,3.106834834,2458096.335,329.5725515,0.3174978413,2008,8,8,High,,False
3607480,1218178800000,Very Slow,26222.76273,16293.80499,0.2813502941,109.4452591,42089404,26153144,,2458000.5,2.499197242,242.5553598,67.71141188,3.836197911,,,,,8,8,High,,False
3721991,1218178800000,Slow,,33876.86411,0.1866093296,72.59102631,,17346420,3.862,2458000.5,1.75201709,,341.7716966,2.850768642,2458124.775,307.182177,0.4250074732,2008,,8,Medium,Medium,False
3726446,,Very Slow,31720.31137,19709.76792,0.1252946075,48.73960495,18743808,11646862,5.099,,,,23.37959696,1.493909053,2457789.439,148.5521377,0.7038345952,,,8,Low,,False
3581669,1218178800000,,121135.3169,75268.77513,,147.6026917,56763624,35271280,6.307,2458000.5,,207.9357217,,1.553971921,2458130.234,212.605952,1.136127352,2008,8,8,Low,Low,True
3423604,1218783600000,Slow,76490.69422,47528.34275,0.1694045008,65.89835358,,15747133,4.174,2454686.5,1.531154459,137.9009677,,2.095697929,,322.0234802,,,8,15,,High,False
3426412,1218783600000,Very Slow,36917.55105,22939.13054,0.0366721274,14.26545715,,3408887.25,,,1.373934537,128.5654608,134.1490568,,,38.35678898,0.6120050597,2008,8,15,Low,High,False
2035107,1218783600000,Very Slow,28215.00862,,0.0457675287,17.80356789,,4254357.5,,2458000.5,1.137382468,139.3648564,206.9444599,1.301513054,2457818.535,147.8537891,,2008,8,15,Low,,True
2428694,1218783600000,Slow,,47430.20187,0.0598671777,23.28833199,8956002,5565002,4.047,,1.601752869,133.5176674,288.2158725,,2457708.261,,0.4861953582,2008,,,Medium,Low,False
3314048,1218783600000,Very Slow,21124.40374,13125.88298,0.0419076753,16.30208588,6269299,,,,1.028346943,,288.8073597,1.160296943,2458047.711,315.3789809,0.9451366011,2008,8,15,Low,Medium,False
3409964,1218783600000,,,18978.73127,0.2205855878,85.80779266,32999134,20504712,5.797,2458000.5,1.052079403,,242.2931976,1.36371177,2457881.086,109.0655767,0.9133375153,2008,,15,Low,Low,True
3423024,1218783600000,,,34683.26666,0.0445551072,17.33193779,6665349.5,,,2458000.5,,129.6043211,284.1664291,2.032343564,,219.6767408,,2008,8,15,Low,,True
3725154,1218783600000,Very Slow,24980.50828,,0.207201769,,30996942,19260608,,,2.302213511,316.273613,,3.41658385,2458531.943,,,2008,,15,High,Medium,False
3424289,1219388400000,Fast,83492.33053,51878.88727,,,9841706,6115352.5,,2454694.5,1.864521681,146.248695,260.2001124,2.966297666,2454752.929,,0.3871265144,2008,8,22,Medium,,False
3426409,1219388400000,Slow,42668.22302,26512.37446,,,2965754.5,,3.922,2454706.5,1.785292896,156.8268465,122.7531099,2.671417557,2454662.371,18.23318635,,2008,,,Medium,High,False
3275974,,Very Slow,,13893.62308,0.4221501369,,63152760,39241308,,2458000.5,1.284387939,,18.00979873,1.548202903,,183.7957925,,2008,8,22,,,False
3279865,1219388400000,,24825.85091,15425.8183,0.1071627801,,16031324,9961403,3.574,2458000.5,2.099463016,109.5366238,220.7055887,3.137911546,2458035.751,348.578742,,2008,8,22,High,Low,False
3363422,1219388400000,,81476.31809,50626.21554,0.4773243707,185.679184,71406712,44370072,4.198,2458000.5,1.540251138,93.13423014,240.4431683,2.537791142,2458193.836,260.3149027,,,8,,Medium,Low,False
3426411,1219388400000,Very Slow,,15438.17361,0.0698906835,27.18747711,10455498,,,,2.317594645,101.772033,240.3303632,3.574864001,2458575.418,199.3968824,,2008,8,22,High,,False
3648542,,Very Slow,24389.88879,15154.9284,0.2330047814,90.63886261,34857020,21659148,4.73,2458000.5,1.398441576,198.6458386,140.5208633,1.711419595,2457744.321,152.6793895,0.5959880928,2008,9,8,Low,,False
2365014,,Slow,41842.73201,,0.3518893935,136.8849792,52641904,32710164,,2458000.5,1.047754487,220.2476427,251.8996194,1.678409014,,63.46576873,0.9189984522,2008,,8,Low,,True
2446791,,Slow,66791.21196,41501.46167,0.0984096345,38.28134918,14721872,9147747,,,2.238273125,21.55620933,,3.816605728,2458343.399,259.0746244,0.2943299479,2008,,8,High,Low,True
3388355,1220857200000,Very Slow,25879.02223,16080.21801,0.2575755348,,38532752,23943142,,,1.055587938,195.7498864,355.2715255,1.271217455,,248.4437556,,,9,8,Low,Low,False
3589591,,Very Slow,30389.81775,18883.05092,0.3893769802,151.4676361,58249964,36194852,6.141,2458000.5,0.97170922,67.52576523,117.7802379,,2458071.731,286.7057937,1.028962598,2008,,8,Low,Medium,False
3605760,1220857200000,Fast,,55486.51579,0.3630135463,141.212265,54306052,33744216,,,0.897214184,222.2225909,,1.330726721,2457877.333,142.8418281,1.159737974,,9,8,Low,Low,False
3646915,1220857200000,,51284.41996,31866.14417,0.0602190004,23.42519188,9008634,5597706,,2458000.5,1.818823968,336.1636582,81.07670889,2.920021247,2458378.774,208.0066754,0.4018075298,2008,9,8,Medium,,False
3741151,1220857200000,Very Slow,29872.35766,18561.52135,0.3085918063,120.0422134,46164680,28685402,,2458000.5,0.8503429056,,316.2954172,1.093064068,2458084.494,254.4249321,1.256935333,2008,,8,Low,Medium,False
3430405,,Slow,44230.96445,27483.40122,0.4939202599,192.1349792,,,,2458000.5,2.222861749,10.0014114,296.8448795,3.250566332,2458283.684,275.7820353,0.2973961864,2008,9,15,High,High,False
2066063,1221462000000,Fast,118911.1912,73886.78989,0.3063942434,,45835928,28481126,,,0.9909675639,351.8751142,151.1313674,1.704507314,,348.9739708,0.9991137012,2008,9,15,Low,Low,False
2420738,1221462000000,Slow,59287.37135,36838.86694,0.4258882473,165.6705322,63711976,39588784,6.085,2458000.5,0.9905192581,190.8281374,20.50418116,1.102833741,,,,,9,15,,Low,False
2424392,1221462000000,,,14029.77179,0.2866494037,111.5066223,42882140,26645728,5.597,,1.10386811,29.13247159,,1.412977096,2457989.666,9.206632414,0.8498226327,2008,9,15,Low,Low,False
2446924,1221462000000,Slow,44580.79014,,0.1334909858,51.92798996,19969966,12408762,6.925,2458000.5,0.8375016766,222.244765,,1.203174802,2458006.543,352.2294055,1.285954333,,9,,Low,Low,False
3407946,,Slow,,38207.90553,0.266690079,103.7424393,39896268,24790392,,2458000.5,1.500379917,,97.99237475,2.006751907,,345.6913813,0.5362931012,2008,,15,,Low,False
3467147,1221462000000,Slow,,32276.81675,0.4665636986,181.4932861,69796936,43369804,,2455090.5,1.054598139,169.2987283,65.92257626,1.553801525,2455022.61,61.78475738,0.9100674325,2008,,15,Low,,False
3555015,1221462000000,Very Slow,,19763.56912,0.1479419273,57.54941177,,13752062,6.221,,0.9672502267,,138.3584358,1.143741759,2458119.88,,,2008,9,15,Low,Medium,False
3426810,1222066800000,,,13719.18242,0.0740062564,28.78843498,11071179,6879311.5,3.927,2454716.5,1.818326816,162.0119201,212.6670979,2.580474621,,348.1136688,0.4019723294,2008,,22,Medium,High,False
3092291,1222066800000,Slow,,40959.17962,0.3607361995,140.3263855,53965368,33532524,,2457600.5,,334.7540741,43.32414569,3.219352503,,,0.3692192212,2008,9,22,Medium,,False
3454530,1222066800000,Very Slow,,21612.64375,0.3063861667,119.1842194,45834720,28480374,5.435,2454911.5,,4.32053239,86.28322877,1.388261144,2454830.326,65.88040648,0.8115998492,,9,22,Low,High,False
2469356,,,65918.68093,40959.30483,0.3607373712,140.3268433,53965544,33532634,,,1.924915204,,,3.219956856,2457667.631,122.8457285,,,9,,,Low,False
3430492,1222066800000,Very Slow,30270.63061,18808.99267,0.1904686948,74.0923233,28493712,17705172,5.61,2458000.5,1.094292144,12.31799322,241.7015972,,2457984.537,13.74460265,0.8610019831,2008,9,22,Low,,False
3430308,1223449200000,Fast,,55142.50487,0.113686693,44.22412491,,10567839,3.646,,1.820730676,194.4122978,138.3167961,2.633845303,,,0.4011765229,2008,,8,Medium,High,False
3435543,,,8048.416394,,0.2981472625,,,27714520,3.319,2458000.5,,348.4472533,27.63554024,3.6435331,,106.8501544,0.254128723,2008,,8,High,Medium,False
3648641,1223449200000,Slow,,44497.47616,0.4941514844,192.2249298,73924008,45934248,4.541,2458000.5,1.415434405,15.08509082,,1.646876759,2457819.831,105.7432764,0.585287774,2008,10,8,Low,,False
3448962,,Very Slow,16965.90842,10541.95571,0.1245114608,48.4349556,,11574063,,,1.016847409,,215.470776,1.137401674,,248.4275492,,2008,,8,Low,Medium,False
3693145,,Fast,85830.85409,53331.95487,0.3966788851,154.3080902,59342320,,4.214,2458000.5,1.60061031,46.32539068,57.22086039,2.391060518,2457750.609,121.6258304,0.4867160398,2008,10,8,Medium,High,False
3430385,1224054000000,Very Slow,38169.41032,23716.98721,,,4377915,,3.754,2454748.5,1.912726895,199.9137789,223.3586092,2.888916688,2454786.36,345.8941296,0.3725843655,2008,10,15,Medium,High,False
3561032,1224054000000,Slow,,34500.00432,0.4572716821,177.8786926,68406872,42506060,4.406,2455654.5,1.493006253,7.128324772,67.80945531,1.689944484,,94.19228474,0.5402709717,2008,10,,Medium,,False
2286079,1224054000000,Slow,62732.668,38979.64029,0.2888850833,112.376297,,26853546,6.318,2458000.5,0.9112986741,27.36514339,208.7958439,1.390683622,2458150.213,190.3812457,,2008,10,15,Low,,False
3438960,1224054000000,,77419.44528,48105.43254,0.2105432387,81.90132141,31496822,19571218,3.1,,2.213450488,40.02023454,243.8015973,,2454709.558,24.22557958,,,10,15,High,High,True
3455742,1224054000000,,66534.77891,,0.2399133541,93.32629395,35890528,,,2454922.5,0.9643924472,6.714330228,15.79615045,1.074263222,2454763.579,,1.040694773,2008,10,15,Low,,False
3736807,1224054000000,Very Slow,28291.60143,17579.3009,0.237450386,92.36820221,,22072392,6.063,,,255.2330251,83.61802549,,2458026.627,334.1003632,0.9913007461,2008,,15,Low,,False
3256321,,Fast,93283.47849,57962.72584,0.4743450483,184.5202332,,44093128,7.608,2458000.5,0.7510941605,48.22984936,,1.083676625,2457903.163,147.379977,1.514127669,2008,,15,Low,Low,False
3092375,1224658800000,Slow,59836.69005,37180.19222,0.3836840696,149.2530975,57398320,35665664,4.492,2458000.5,,26.69739771,,,2457996.092,2.460979122,,2008,,22,Medium,High,False
3432678,1224658800000,Slow,,,,,85540.17969,,3.203,2454761.5,,208.9416505,,3.929210085,,11.55683705,0.2761427321,2008,10,22,High,,False
3434370,1224658800000,Slow,,32368.06582,0.1653331205,64.31458282,24733484,15368674,4.513,2454768.5,1.446552611,32.84933378,329.0235581,1.758711492,2454731.825,20.77638441,0.5665036646,2008,,,Medium,,False
3609842,1224658800000,Very Slow,15802.26478,,0.3588155669,,53678048,33353992,3.248,2458000.5,2.534058875,168.3689933,,,2457689.433,76.00347451,0.2443312533,2008,,22,High,,False
2190491,1224658800000,Very Slow,18127.10403,11263.4775,0.0633918195,24.65941811,9483281,,,2458000.5,1.319035364,189.7861528,232.298651,1.628497321,,289.7198151,0.6506080234,2008,10,22,Low,Low,False
3614398,,Slow,60496.3423,37590.07447,0.43253385,,64706144,40206536,6.035,,,210.2723174,289.199972,1.147568277,2457425.76,170.2958177,0.9745681996,2008,,22,Low,,False
2478784,,,60496.30095,37590.04878,0.4325336361,168.2555847,64706108,40206512,6.036,,1.007463701,,,1.147444563,2458164.17,,0.9746753049,2008,10,22,Low,,False
2307493,,Slow,57871.52991,35959.11813,0.2715249776,105.6232147,40619556,,,,2.07883374,78.60008287,324.1354782,,2458054.953,342.0941133,0.3288322761,2008,,8,High,Low,False
3430408,1226131200000,Slow,47386.65365,,0.1873837839,72.89229584,28032216,,,,1.885181159,164.0221997,297.0109377,2.852017269,2457653.673,132.0647037,0.3807802703,2008,11,8,Medium,,False
3655395,1226131200000,Very Slow,14377.79332,8933.801631,,,6460553,4014401.5,6.696,2458000.5,0.8845289978,92.19900327,160.656621,,,4.383982772,1.184775218,2008,11,8,Low,High,False
3733933,1226131200000,Slow,64938.09533,,0.3765249261,146.4682007,56327328,,,2458000.5,0.8515275458,227.1365038,330.2186155,1.045936731,,337.6353925,1.254313284,,11,8,Low,Medium,False
3433062,1226736000000,Very Slow,14685.55561,9125.033154,0.0800451246,,,7440659.5,4.985,2454765.5,1.294631092,205.7815353,240.6998315,1.584756069,2454819.118,324.1250265,0.6690907479,,11,15,Low,High,False
3439808,1226736000000,Very Slow,,22814.8983,0.0557908311,21.7026329,,5186081.5,4.19,2454791.5,1.63210292,59.07687119,324.0859525,,2454760.047,14.86769758,0.4726969078,2008,11,15,,High,False
3441128,1226736000000,Very Slow,27239.93061,,0.0592418635,23.04508591,,5506875.5,,2454806.5,1.95917148,269.9380586,122.3450052,,2454768.968,13.48957958,,2008,11,15,Medium,High,False
3550308,,,58883.74107,36588.06678,0.1785335718,69.44956207,26708242,16595732,4.18,,,40.60257951,307.4340289,2.390415065,2457746.983,119.9839642,0.4732773813,,,15,Medium,High,False
2003360,1226736000000,Very Fast,126807.6672,78793.35302,0.4543975546,176.7606506,67976904,42238892,,2458000.5,2.466206976,,,4.304879283,,108.0133376,0.2544835949,2008,11,15,High,Low,False
2164202,1226736000000,,,21624.19342,0.2798004729,108.8423843,,,6.099,2458000.5,0.9882461227,342.9446181,56.11674908,1.264208479,2458009.865,350.604716,1.003243594,2008,,15,,,True
3347493,1226736000000,Very Slow,18064.5945,11224.63651,0.1704974516,,25506056,15848728,6.137,,0.9852787809,,38.43986871,1.156577247,2458178.545,180.5697456,1.007779173,2008,11,15,Low,,False
3566465,1226736000000,Slow,47271.89401,,,63.81321335,24540670,15248865,,2455707.5,1.007766353,65.77765885,,1.094406601,,168.7280906,0.9742362675,2008,11,,Low,High,False
3460325,,Very Slow,,13280.13539,0.2299178747,89.43804932,34395224,21372202,,,1.147375258,236.9157576,281.5018594,1.364795946,,327.5472075,0.8019473438,2008,,15,Low,,False
3437790,1227340800000,Very Slow,,23740.05732,0.0146493386,5.698592663,,1361741.125,3.825,,,229.1250871,237.4916966,2.821843476,2454827.202,,,2008,11,22,Medium,High,False
3441126,1227340800000,Slow,50256.61517,31227.50624,,,,7442430.5,,2458000.5,2.379313415,39.67670007,334.479527,3.841187476,2457438.119,151.0279683,,2008,,22,High,,True
2085236,,Slow,48332.72574,30032.07617,0.099425657,38.67658234,14873867,9242192,,2458000.5,,54.39857978,293.8497914,1.617976121,,182.7069205,0.7190245267,,11,,Low,Low,True
2386454,1227340800000,,,81534.2849,0.0744679477,,11140247,6922228.5,,2458000.5,1.222218948,240.6348262,27.35725153,2.333359951,,204.6678442,,2008,,,Low,Low,True
3618806,1227340800000,Very Slow,25567.33493,15886.54764,0.1202967307,,17996136,11182280,,,,66.61778612,,1.417324808,2458231.182,190.3255217,0.7355342862,2008,11,22,Low,,False
3429846,1228723200000,,32113.82018,19954.27899,0.2133372644,82.9881897,31914800,19830938,3.9,2458000.5,,225.5252118,235.117828,2.618060744,,170.7504669,,2008,,8,Medium,,False
3552575,1228723200000,,27851.42333,17305.79135,0.1656814276,,,15401050,6.006,2458000.5,1.008575615,71.56159721,,1.155949144,2457989.607,,0.9730639395,2008,12,8,,Low,False
3619158,,Slow,50759.09978,31539.73064,0.4126964331,160.5389099,61738508,38362528,,2458000.5,1.198493996,250.1217566,164.3098074,1.366286971,,236.1616512,0.7511908337,2008,,8,Low,High,False
3669052,1228723200000,Very Slow,,,0.2274207418,88.46666718,34021660,21140080,,,1.098756454,30.83325542,297.9596492,1.680978341,2458095.153,278.9998403,,2008,,8,Low,,False
3696305,,Slow,48070.90581,29869.39144,0.2697781988,104.943718,40358244,,6.544,,,,,,2458056.75,,1.138237467,,,8,Low,Medium,False
2190135,1229328000000,Slow,,37380.24842,0.3150745771,,47134484,,3.476,2458000.5,,259.8510184,216.953478,,2457974.219,9.036017953,,,,15,Medium,Low,False
2420262,,Very Slow,32195.97546,20005.32708,0.4668169264,181.5917816,69834816,43393344,4.235,,1.587089265,257.5903087,253.327004,2.257867668,2457817.939,89.99346938,0.49294906,2008,12,15,Medium,Low,False
3264323,1229328000000,Very Slow,37375.40085,23223.6206,0.2383361238,92.7127533,35654580,22154728,5.971,,1.009927265,271.7351131,293.8462014,1.170328424,2457901.372,96.26382045,,2008,12,15,Low,Low,False
3666685,,Slow,,34275.58753,0.4799861759,186.7146301,71804912,44617504,,2458000.5,0.738972767,10.42385126,14.45288475,1.037135922,2458044.549,291.6568037,1.551534451,2008,,15,Low,,False
3725757,1229328000000,,,12078.08844,0.273897388,106.5460815,40974464,25460352,,,1.120457119,112.6295092,115.2515429,1.281928656,2458023.013,,0.831019498,2008,12,15,Low,Medium,False
